Anime_Id,Anime_Title,Anime_Synopsis,Anime_Genre
33724,Monster Strike The Movie: Hajimari no Basho e,The  Monster Strike  film will feature a character named Lucifer.,"Action, Fantasy, Game"
7117,Pika Don,"An animation documentary describing the tragic consequences of the A-bomb explosion in Hiroshima on August 6th, 1945. The flash of the A-bomb, 100 times brighter than the sun, is called ""PICA"", and the enormous shock wave which came right after the flash is called ""DON"". At the time this film was completed, it was the very first attempt in the world to deal with such a sensitive subject of Hiroshima using animation media. Because of this short film, the City of Hiroshima decided to establish the Hiroshima International Animation Festival in 1984, appreciating animation art as an effective medium. 
 
(Source: flickerfest.com.au)","Drama, Historical"
10705,Yasai no Yousei: N.Y.Salad,It is based on N.Y.SALAD written by Yoshitaka Amano. It depicts lives of vegetable fairies at a kitchen in N. Y.,Kids
8732,Yuuki Hitotsu wo Tomo ni Shite,"The story of the Greek Icarus who wanted to escape the island by creating a pair of wings. Icarus, so enamored with the success of his wings, rose higher and higher toward the sun. Unfortunately, this results in the glue of the wings melting under the sun's heat.","Music, Kids"
10110,Mayo Chiki!,"Due to his mother and sister, who both love professional wrestling, Kinjirou Sakamachi developed a resilient body that could take hard punches, aggressive kicks, and even deadly vehicle bumps, in order to survive their various grappling positions and locks. However, he also developed gynophobia, an abnormal fear of women. With just one touch from a girl, his nose bleeds uncontrollably, he sweats excessively, and in rare cases, faints abruptly. 
 
His life changes for the worse because of a fated meeting in the restroom. While trying to escape from a girl, he discovers that the most popular student in their school, Subaru Konoe—the butler of the headmaster’s daughter, Kanade Suzutsuki—is actually female! Surprised, Subaru violently assaults Kinjirou, dealing significant damage and knocking him unconscious. When he comes to, he meets Kanade. In exchange for his silence, she promises to help cure his phobia. 
 
[Written by MAL Rewrite]","Harem, Comedy, Romance, Ecchi, School"
2433,Lingeries,"As Yusuke Nakonishi begins his new job at the Best Beauty Body Lingerie Company, little does he know that he's about to find himself in the center of a ring of business and sexual intrigue. Charged to disrupt and eliminate the cohorts of an opposing faction, Nakonishi thrusts himself on the prowl after three of his sexy co-workers around whom this sex drama spirals. 
 
(Source: AniDB)",Hentai
24231,Hitsugi no Chaika: Avenging Battle,"The search for the remains of Emperor Gaz continues. Chaika still in search of knowing who she really is and what her purpose is. Similarly, the Red Chaika continues the search for the rest of Emperor Gaz's remains. The Gillette corporation continues the mission to catch every last Chaika. In their adventure they give a revealing account kept secret by the Emperor, which Chaika, Fredrica, Toru, and Akari decide to uncover. 
 
(Source: ANN, edited)","Action, Adventure, Comedy, Romance, Fantasy"
5316,Rape! Rape! Rape!,"Based off the eroge by Valkyria. 
 
Your childhood friend, girl who you have feelings for, elder sister, mom, police officer, nurse, twin sisters, class president, pregnant woman, bad girl, bride, camera nerd, homeless woman, a member of rhythmic gymnastics club, female teacher, blind girl........! Rape them all! It is your mission!!! 
 
(Source: VNDB)",Hentai
10849,Shinryaku! Ika Musume: Ika Ice Tabena-ika?,MV bundled with the limited edition of the Ika Ice Tabena-ika? single.,Music
5606,Ryoujoku Joshi Gakuen,Based on the game by Guilty.,Hentai
1378,Sengoku Kitan Youtouden Movie,"The year a comet races across the sky, splitting the heavens, from the depths of the Earth the dark god shall arise once again. Then, the dark evil lurking in the shadows shall come out of the depths of Hell and show itself in the present world. The emotions of the blade of the wind shall collect at the source of the blue light. And the three blades shall become one, vanquishing evil. 
 
The year is 1580, and the unholy armies of Lord Nobunaga Oda steadily spread across Japan. Narrowly escaping the slaughter of her clan, a young ninja steals into the shadows. She is Ayame, the last of the Kasumi clan, and the dagger she wields is one of three, mystical blades. She is joined by Sakon and Ryoma, renegade ninja and the possessors of the sacred sword and spear. Now, these shadow warriors must unite their weapons and skills to fulfill `The Prophesy of the Enchanted Swords` or die trying.. 
 
(Source: AniDB)","Action, Martial Arts, Samurai"
2978,Shin Getter Robo,"Humanity is under attack by demonic creatures called Oni. Unable to fight back by any other means, the scientist Dr. Saotome creates a series of giant robots that harness the mysterious power of Getter Rays, giving them the strength necessary to fight the Oni. The strongest of these is Getter Robo, and Saotome must enlist three very different men to pilot it - martial artist Ryoma Nagare, criminal leader Hayato Jin, and monk Benkei Musashibou. Together, the Getter Team fights to end the Oni menace forever. 
 
(Source: ANN)","Action, Adventure, Mecha, Sci-Fi, Demons, Horror, Shounen"
13789,Little Nemo Pilot,"Little Nemo: Adventures in Slumberland was released in American theaters in 1992. However, at one point earlier in its development many people from Studio Ghibli (Spirited Away, My Neighbour Totoro) had been involved with the project. In 1984 they produced this test pilot. ",Adventure
16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,"A short film introduces Semira, a strange boy who comes to play with Ojaru and his chums and bears a marked resemblance to a boy of the same name who spent a summer with the village elders when they were boys, long ago. 
 
(Source: AnimeVice)","Adventure, Comedy, Fantasy"
3649,Bishoujo Comic Lolicon Angel: Mitsu no Aji,"Three young girls try to identify a thief who stole money from one of them. There are three suspects and each girl investigates them separately. The suspects are: a girl from their class with a secret connection to her teacher, a young boy from their class who's in love with the girl that investigates him, and an old man from school who mistakes the girl that investigates him as his daughter.",Hentai
4129,Mahou no Tenshi Creamy Mami: Curtain Call,"A collection of music videos, some are new original songs, others are classics from the series.","Music, Comedy, Shoujo"
5477,Gozonji! Gekkou Kamen-kun,"Gekkou Kamen is retired on the moon, so his trusty motorbike returns to Earth to find a new hero to take over the job of defending the Earth from alien invaders.","Parody, Comedy, Sci-Fi"
1849,Haou Taikei Ryuu Knight: Adeu Legend,"In an old world clash between light and darkness (as always), the evil Lord Uongadis is sealed away under a gigantic monument called the Earth Blade. 20 years have passed since the wars, and now the threat of evil being brought back is greater than ever as demons try to revive their lord. 
 
(Source: ANN)","Action, Adventure, Fantasy, Mecha"
37179,Mao Yu Tao Hua Yuan,"A cat named Blanket has long been living in a high-rise apartment in the city with his son, Cloak. One day, curious about the outside world, Cloak decides to leave home and embarks on an adventure to find the legendary cat's paradise. To find his son, Blanket must overcome his fear and reconcile with his past, with the help of a female Macaw.","Adventure, Comedy, Fantasy"
300,3x3 Eyes,"3X3 Eyes is the story of a young man named Yakumo Fuuji, who through a strange series of events becomes the immortal slave of the last of a race of 3 Eyed demons. The demon absorbs his soul to save his life, making him immortal in the process. Now, he begins a journey with the female demon in an attempt to find a way of becoming human. Of course, there are many complications along the way, not the least of which being that the demon is a female with a split personality, one achingly cute and the other being no-nonsense destructive power, and the romances that develop between.","Action, Demons, Fantasy, Horror, Romance"
